518.279 554.498
754.396 301.849
426.178 988.142
929.637 394.518
337.316 925.895
123.134 50.412
717.458 341.553
286.035 850.104
87.968 732.968
158.749 251.174
394.827 702.067
78.036 934.339
810.372 292.839
367.135 670.027
992.167 564.171
298.436 601.391
626.871 185.852
559.679 734.457
308.955 612.794
926.740 26.950
26.417 596.403
154.539 682.072
420.338 469.428
463.627 968.948
9.242 612.174
639.702 859.788
53.023 666.096
53.909 493.676
239.635 253.017
95.135 847.145
85.107 553.563
269.505 195.229
862.263 621.366
29.295 938.027
184.123 71.575
914.900 513.758
573.189 238.154
339.159 961.737
52.472 499.463
562.562 480.864
802.993 108.190
570.344 850.076
850.158 456.587
214.169 107.536
821.310 452.580
502.756 304.715
675.098 319.962
706.350 133.501
220.402 73.210
713.857 222.287
134.924 467.058
658.046 851.753
949.814 76.465
178.983 957.909
197.650 256.921
369.778 897.783
786.487 926.772
443.695 887.688
294.496 695.570
998.478 643.275
31.694 683.735
97.314 616.090
628.423 412.063
624.934 647.955
992.986 635.036
780.720 966.624
260.650 892.227
126.485 975.611
272.493 649.421
385.669 489.714
584.275 258.659
58.398 922.497
253.404 426.947
654.551 149.679
317.220 32.655
724.830 956.699
742.929 878.250
951.702 918.113
966.071 970.370
502.984 201.843
61.906 321.790
686.005 423.874
332.544 870.638
345.372 942.088
521.802 753.951
187.527 866.762
708.127 295.340
981.649 641.306
939.424 598.846
155.614 565.928
683.497 981.046
440.908 950.512
238.697 96.308
467.405 95.682
295.619 890.724
724.926 437.439
1.066 654.091
95.256 249.248
362.272 892.352
557.099 734.600
571.547 457.580
704.274 972.371
86.758 5.793
880.989 392.801
525.769 614.713
984.245 590.073
44.073 607.981
280.486 263.634
176.823 932.036
11.453 177.671
539.825 551.248
986.302 817.149
477.254 750.908
911.182 408.343
440.499 512.412
346.711 203.557
888.158 432.795
733.601 432.236
56.983 308.971
607.993 928.000
92.801 276.669
231.631 416.130
397.526 242.153
242.053 517.434
890.638 749.380
219.129 370.360
145.411 710.849
9.622 655.969
1.332 707.694
662.434 986.337
247.051 463.948
384.320 322.901
41.013 278.161
157.854 322.550
789.682 638.056
433.168 485.922
432.845 685.779
359.247 112.622
214.768 533.516
249.196 397.457
636.755 756.698
555.973 553.987
155.675 453.971
834.791 939.382
515.584 225.654
777.896 663.680
553.085 598.401
318.402 983.329
817.363 272.564
918.398 958.479
833.780 375.337
863.502 792.408
3.483 832.948
975.420 76.692
833.811 748.758
169.688 576.788
487.738 898.192
409.413 842.386
605.805 697.932
733.347 392.034
612.614 21.279
416.452 241.702
829.649 200.656
108.706 957.719
263.899 166.177
119.487 765.850
13.982 715.627
614.191 748.821
49.635 563.135
267.876 516.376
964.273 108.538
162.592 589.696
533.965 885.010
532.095 955.157
649.941 795.765
456.897 708.832
365.777 483.759
542.729 594.757
745.941 337.263
717.427 464.319
380.266 143.980
312.709 75.765
894.543 390.047
978.608 711.049
44.795 490.375
246.127 349.836
247.538 270.457
290.081 241.789
899.800 408.584
85.731 676.166
654.218 159.078
66.248 681.405
810.673 361.360
834.791 793.680
884.533 381.257
582.146 918.310
468.208 4.888
377.352 893.818
284.032 261.135
314.225 767.994
98.898 942.049
780.553 966.034
799.922 734.581
773.045 995.399
795.014 673.504
836.083 571.638
190.247 592.067
998.910 149.144
51.832 946.341
780.292 888.489
419.768 717.446
673.935 2.358
293.287 881.753
651.282 282.490
393.764 754.331
710.827 312.557
352.321 886.843
133.076 722.002
522.671 996.194
586.976 996.494
413.223 856.924
226.404 415.482
438.664 169.396
318.715 275.338
778.269 291.445
963.091 956.436
799.490 867.389
198.920 101.854
244.508 484.765
81.181 957.190
275.248 419.985
130.983 456.887
622.623 51.795
257.301 857.511
694.016 693.279
286.950 11.938
954.915 946.275
108.456 418.928
962.570 7.287
252.490 595.199
656.148 429.488
62.843 514.676
639.186 883.627
131.452 440.549
580.424 882.967
150.269 33.370
49.709 624.138
411.377 477.469
692.687 59.818
604.019 688.612
965.004 794.128
17.945 523.456
393.461 626.722
836.969 385.948
135.902 168.729
154.814 603.868
626.413 381.043
485.595 264.979
81.614 848.102
771.935 917.332
628.695 245.860
205.852 573.998
205.441 445.440
487.241 484.417
625.995 420.051
500.973 497.182
362.237 43.276
609.125 577.196
818.351 484.587
235.157 315.370
711.947 210.350
953.045 348.788
569.741 923.688
813.904 381.085
793.875 670.031
402.251 684.970
459.333 749.265
548.358 673.650
876.414 309.652
50.756 893.099
366.843 579.380
383.797 464.289
257.100 431.858
468.056 715.351
280.678 762.656
615.677 744.988
92.426 520.085
910.924 562.095
110.813 659.769
410.525 167.452
567.890 113.860
866.581 926.605
80.217 6.866
257.705 277.337
528.308 722.297
577.920 35.055
630.375 994.442
238.042 300.828
492.526 381.299
683.260 418.792
31.733 248.011
593.161 282.388
807.742 611.361
210.191 315.000
518.422 858.104
530.215 911.328
159.146 98.279
535.321 75.923
606.773 921.073
222.174 769.138
865.773 664.108
257.017 378.920
709.374 309.396
570.221 909.562
964.761 627.126
310.845 967.242
886.404 592.771
851.226 291.650
544.226 931.147
385.808 997.400
717.533 858.530
189.698 118.231
542.542 792.624
614.683 891.869
136.042 754.064
199.170 577.607
37.471 793.051
825.464 340.868
321.828 225.730
58.792 468.366
939.061 462.523
263.382 476.053
158.873 462.854
328.602 604.449
754.359 505.793
61.477 622.252
363.958 516.669
816.361 64.081
183.102 897.352
144.413 338.889
208.664 502.101
976.531 631.845
353.119 550.762
670.422 547.889
995.364 526.345
744.034 755.124
234.683 49.120
536.524 96.165
208.931 379.569
465.805 398.552
461.189 890.211
718.310 25.531
741.910 229.780
341.742 715.412
213.284 730.612
281.008 138.665
770.640 313.440
817.298 464.021
739.448 600.391
772.216 675.982
731.699 967.137
198.749 340.402
145.992 925.337
701.307 966.393
103.061 963.615
205.505 36.067
318.316 402.527
390.613 478.901
929.237 523.005
926.400 562.222
577.520 353.307
593.620 149.386
450.054 722.374
360.128 91.071
49.698 726.886
168.219 619.149
816.332 375.267
579.763 454.695
572.934 640.483
657.407 484.720
235.249 510.755
366.535 678.264
312.058 517.941
218.904 553.471
234.730 988.850
898.233 776.226
248.627 950.369
104.782 393.620
742.243 879.187
11.765 520.197
103.969 409.915
588.509 753.871
635.789 294.296
793.175 892.669
315.584 615.631
585.029 817.784
968.303 423.194
813.209 893.150
692.560 562.153
701.390 769.361
346.464 561.154
756.848 350.408
539.613 46.352
687.943 595.894
350.250 738.018
607.271 809.702
975.419 733.665
763.223 447.515
236.767 892.335
214.326 247.548
843.917 880.163
850.504 295.347
447.287 990.366
518.400 246.445
795.841 486.286
271.294 637.031
939.694 668.333
242.092 493.934
328.388 868.759
188.676 506.115
455.675 321.846
727.954 78.631
550.026 126.918
625.173 717.920
108.633 600.322
486.481 74.395
85.403 255.729
313.008 439.001
702.499 357.629
170.574 15.988
368.942 521.858
488.518 142.654
677.409 749.118
485.326 549.683
681.825 282.912
266.325 75.045
98.407 716.066
556.203 695.561
775.303 630.847
229.928 85.213
292.780 73.550
880.197 261.742
879.454 857.200
47.250 851.962
0.224 241.031
401.743 694.016
835.562 905.946
670.292 551.094
596.204 927.519
157.585 69.769
909.549 207.497
457.736 713.029
122.005 349.322
510.687 88.861
276.060 971.126
689.179 165.672
419.410 570.497
528.376 946.674
729.218 453.067
939.325 49.319
115.340 41.072
15.045 841.201
639.726 633.300
196.584 596.324
804.727 332.191
299.235 427.642
496.795 280.279
344.584 403.242
294.825 402.503
144.638 207.582
153.008 665.021
761.862 441.257
644.410 719.039
560.005 739.132
337.651 275.579
930.321 535.632
790.654 478.108
767.427 130.701
380.266 333.743
12.161 700.436
231.482 608.879
161.251 463.473
659.616 778.834
960.706 355.776
245.319 844.031
904.200 624.118
792.678 723.236
971.128 897.212
706.016 891.055
738.599 826.874
146.235 293.754
874.659 39.343
113.682 716.761
314.669 69.939
899.057 889.821
8.349 808.650
843.391 613.086
908.780 152.726
434.649 411.487
705.735 178.886
753.246 621.808
333.072 606.643
404.842 210.397
213.887 853.934
443.086 32.450
669.357 713.194
701.176 760.276
47.512 790.975
882.380 166.431
852.728 912.212
811.165 301.260
3.661 749.058
316.053 83.579
433.102 155.976
259.630 579.017
36.200 208.785
716.855 949.394
173.944 201.280
766.306 7.148
803.292 328.097
113.806 796.565
972.065 895.150
153.338 16.117
278.049 84.646
247.196 739.733
791.151 669.639
165.262 569.364
953.585 722.082
571.227 285.839
788.678 351.181
919.757 68.013
85.143 679.410
769.416 406.231
556.472 450.842
287.651 570.944
733.156 641.795
725.791 204.947
24.767 720.739
554.625 84.585
502.622 89.964
7.595 320.415
471.068 913.410
997.829 16.136
805.985 595.961
906.614 178.024
917.424 67.793
528.965 872.144
116.204 828.615
46.809 728.953
75.801 338.924
32.172 321.727
676.922 757.275
335.553 810.406
966.266 969.107
844.979 509.356
224.398 983.902
907.038 537.011
492.023 196.654
494.907 469.468
79.668 130.830
627.619 590.493
342.892 735.268
884.122 947.936
347.975 827.279
11.187 703.042
54.912 885.024
703.996 482.756
832.454 948.605
897.433 463.285
603.486 378.546
530.588 188.878
933.323 949.803
111.244 658.263
638.657 459.725
300.316 137.354
779.817 75.281
150.307 223.426
412.531 26.666
74.084 197.019
189.347 582.888
514.056 471.321
648.295 28.286
885.015 785.991
197.535 930.417
739.117 282.819
702.757 402.687
35.352 632.425
982.690 443.185
770.334 521.009
700.034 677.050
209.476 760.706
675.144 275.538
479.363 955.540
436.723 321.240
644.527 827.148
306.413 9.139
435.434 858.001
683.759 524.378
937.999 405.516
209.604 447.662
112.959 311.464
852.101 905.999
564.104 110.885
735.959 351.574
156.326 871.012
651.134 279.157
63.147 775.915
247.700 508.732
774.426 20.378
718.779 428.029
913.373 479.640
196.417 268.208
264.074 964.228
253.392 41.934
5.926 811.573
906.882 589.086
519.384 581.031
664.566 315.304
47.522 598.253
989.866 278.124
333.243 341.906
717.818 532.877
105.612 734.934
787.467 697.972
402.731 45.132
990.598 5.678
200.608 121.266
74.083 782.309
887.053 323.291
53.983 981.885
425.274 941.928
866.682 720.936
620.731 945.448
550.719 924.753
345.118 197.636
747.243 156.317
657.912 517.162
773.301 87.144
397.017 122.253
139.950 488.275
435.582 760.436
164.206 981.839
780.231 683.924
880.572 476.262
635.345 310.900
341.466 254.952
633.713 166.331
150.327 946.196
560.957 35.947
621.362 607.310
364.133 918.425
355.335 755.586
625.380 114.719
315.958 291.222
69.776 974.713
526.131 858.648
980.737 378.031
579.885 518.703
280.988 795.832
105.171 752.778
285.329 288.146
103.177 339.442
290.325 973.978
332.728 378.436
378.682 70.449
489.581 116.504
108.609 219.160
842.820 365.233
663.658 303.633
955.024 666.620
294.143 351.760
640.304 516.940
52.341 196.698
77.118 689.329
56.542 683.292
864.722 117.261
244.497 112.004
666.027 403.453
839.187 142.974
418.321 278.151
948.160 999.897
824.225 467.833
904.366 653.437
981.072 46.565
448.358 506.829
882.503 63.342
768.257 720.276
892.393 270.342
864.658 935.312
235.086 22.662
714.624 432.437
315.676 158.898
552.930 180.436
447.884 112.459
134.824 354.885
43.671 233.249
504.787 600.265
464.936 569.908
152.036 254.080
162.641 320.688
148.579 763.789
236.394 555.559
373.149 709.789
197.535 385.742
495.368 605.370
24.958 443.242
538.687 285.737
978.522 759.928
610.474 86.422
923.787 955.207
10.776 796.574
840.709 74.141
308.858 619.938
741.838 331.042
941.781 963.649
632.264 11.970
731.240 821.689
562.041 31.192
333.408 460.411
126.820 150.387
798.809 423.795
886.718 874.799
954.523 508.377
934.265 944.945
692.811 237.426
117.804 507.729
810.158 245.635
183.185 97.680
373.361 968.160
351.021 897.707
719.738 467.197
923.124 194.692
41.867 593.274
755.236 704.306
799.384 927.503
519.218 414.614
259.094 330.317
888.794 895.092
488.243 594.975
107.453 697.184
347.995 454.068
45.658 17.211
909.858 464.815
762.560 432.977
428.616 181.186
719.953 486.896
927.696 206.047
543.469 792.968
845.661 464.465
922.410 428.642
217.019 23.618
815.847 844.720
157.604 112.206
149.242 322.494
830.966 197.465
980.197 358.740
668.300 593.974
522.474 24.386
157.646 434.930
538.181 15.911
418.717 28.785
254.966 455.121
143.954 149.210
26.049 361.540
353.511 154.396
520.042 715.010
176.573 369.931
413.888 935.282
988.935 952.583
92.770 483.020
669.520 140.317
86.453 896.737
210.579 654.019
614.261 454.982
904.213 34.875
580.243 647.941
821.728 124.696
195.960 802.437
734.748 71.928
395.249 927.593
973.399 425.358
937.136 754.697
631.723 695.908
248.569 526.578
493.938 407.058
388.368 149.623
861.388 249.612
515.770 357.488
991.633 586.396
751.009 697.746
949.827 231.449
172.640 998.626
957.700 780.627
11.486 240.543
382.091 638.652
924.163 501.294
118.514 909.808
361.427 525.451
455.700 567.612
597.776 644.020
988.079 376.875
557.845 763.787
326.079 457.864
410.544 245.730
513.417 221.178
133.537 648.396
237.995 670.778
266.460 170.036
195.642 94.356
350.389 259.667
85.295 510.639
746.230 965.268
869.169 666.333
321.669 206.011
251.327 141.627
764.985 922.792
847.890 585.243
266.064 542.572
694.072 756.792
70.745 356.045
176.228 220.249
555.477 535.842
516.216 767.271
973.519 575.017
592.623 388.479
524.160 309.622
339.916 996.200
453.448 530.780
126.457 796.229
725.181 649.578
157.017 33.179
832.350 702.216
77.874 377.014
199.165 442.462
298.383 55.649
784.927 748.653
716.352 894.733
126.047 558.871
446.616 965.101
262.935 390.104
995.292 617.308
327.199 266.079
179.292 434.470
255.563 800.945
611.408 547.007
511.528 566.023
90.978 153.647
86.887 70.600
814.794 350.326
207.617 694.494
512.798 863.013
886.234 101.756
457.942 0.260
618.516 948.454
786.920 801.331
372.409 727.605
6.131 235.429
710.172 783.754
620.285 551.442
592.004 708.783
654.202 798.941
220.018 337.057
451.087 514.254
8.865 712.666
435.829 392.325
36.389 743.368
734.728 945.342
787.012 587.678
197.249 281.628
283.537 32.700
274.954 728.902
669.483 930.218
463.869 272.373
404.663 943.890
786.302 449.833
280.732 200.531
183.840 675.441
820.419 37.991
738.054 509.312
872.616 357.910
621.683 129.539
485.077 916.325
479.594 725.911
875.477 710.085
440.622 570.667
955.753 218.444
737.525 361.785
796.691 25.313
209.513 983.852
55.319 784.067
587.092 692.237
355.531 512.120
669.497 237.802
83.086 264.129
894.746 84.036
46.128 949.540
285.262 616.974
236.332 15.826
97.608 173.133
162.825 204.601
496.032 648.319
146.372 515.330
707.261 883.733
908.168 384.785
906.557 450.983
748.713 854.032
316.286 109.831
685.686 239.279
980.565 819.572
566.419 759.255
354.674 458.496
986.901 349.950
711.145 278.457
861.412 273.151
542.744 287.580
449.000 145.174
571.189 864.190
553.637 315.188
468.642 816.133
653.871 20.210
555.984 874.898
36.139 871.931
884.064 516.782
289.343 129.277
223.264 525.535
976.352 618.093
867.895 720.921
717.705 469.941
560.614 674.241
657.230 718.269
417.651 32.415
530.271 813.586
559.640 664.033
37.402 601.408
967.199 169.596
291.254 701.789
93.745 65.107
630.564 860.949
633.816 433.347
944.241 624.830
577.480 765.027
204.322 984.013
122.744 620.140
226.978 155.221
581.599 610.364
989.729 14.450
187.196 662.257
601.598 679.550
599.552 707.887
593.248 599.930
403.514 207.986
902.823 223.365
80.472 745.979
915.990 827.064
798.060 218.496
266.903 668.270
998.332 409.008
776.922 687.708
7.015 278.552
774.764 984.988
922.450 417.718
713.986 174.261
997.284 890.879
511.704 3.863
768.213 168.777
225.869 95.387
596.371 632.732
171.663 644.609
990.260 806.659
240.451 94.268
630.372 685.762
873.724 126.576
362.780 255.072
752.212 171.929
52.416 313.646
496.210 333.692
883.029 917.281
11.876 316.783
954.521 198.482
908.605 117.127
428.611 84.139
860.685 222.843
337.086 949.333
515.645 225.225
977.412 495.730
671.913 844.274
106.513 323.850
554.815 425.438
232.405 954.275
274.398 321.832
181.299 997.640
980.772 618.360
746.176 651.420
633.720 743.994
